nodeName,timestamp,channel,size
node[1],10.830186,180,320
node[0],10.830186,180,320
node[0],10.841148,172,320
node[2],10.841148,172,320
node[3],10.841148,172,320
node[3],10.843171,172,320
node[1],10.843171,172,320
node[0],10.843171,172,320
node[3],10.844171,176,320
node[1],10.844171,176,320
node[0],10.844171,176,320
node[1],10.850850,172,320
node[2],10.850850,172,320
node[3],10.850850,172,320
node[1],10.853850,176,320
node[2],10.853850,176,320
node[3],10.853850,176,320
node[2],10.860297,180,320
node[1],10.860297,180,320
node[0],10.860297,180,320
node[3],10.868171,172,320
node[1],10.868171,172,320
node[0],10.868171,172,320
node[1],10.870849,180,320
node[2],10.870849,180,320
node[3],10.870849,180,320
node[1],10.885850,176,320
node[2],10.885850,176,320
node[3],10.885850,176,320
node[1],10.888850,172,320
node[2],10.888850,172,320
node[3],10.888850,172,320
node[2],10.893297,180,320
node[1],10.893297,180,320
node[0],10.893297,180,320
node[3],10.900171,180,320
node[1],10.900171,180,320
node[0],10.900171,180,320
node[0],10.902148,176,320
node[2],10.902148,176,320
node[3],10.902148,176,320
node[2],10.902297,172,320
node[1],10.902297,172,320
node[0],10.902297,172,320
node[0],10.909148,172,320
node[2],10.909148,172,320
node[3],10.909148,172,320
node[3],10.918171,172,320
node[1],10.918171,172,320
node[0],10.918171,172,320
node[1],10.919850,176,320
node[2],10.919850,176,320
node[3],10.919850,176,320
node[2],10.921297,176,320
node[1],10.921297,176,320
node[0],10.921297,176,320
node[3],10.922171,176,320
node[1],10.922171,176,320
node[0],10.922171,176,320
node[2],10.927296,172,320
node[1],10.927296,172,320
node[0],10.927296,172,320
node[2],10.945297,180,320
node[1],10.945297,180,320
node[0],10.945297,180,320
node[0],10.948148,172,320
node[2],10.948148,172,320
node[3],10.948148,172,320
node[0],10.956148,180,320
node[2],10.956148,180,320
node[3],10.956148,180,320
node[2],10.959297,172,320
node[1],10.959297,172,320
node[0],10.959297,172,320
node[0],10.969148,176,320
node[2],10.969148,176,320
node[3],10.969148,176,320
node[2],10.974297,180,320
node[1],10.974297,180,320
node[0],10.974297,180,320
node[3],10.977171,176,320
node[1],10.977171,176,320
node[0],10.977171,176,320
node[2],10.978297,176,320
node[1],10.978297,176,320
node[0],10.978297,176,320
node[0],10.980148,172,320
node[2],10.980148,172,320
node[3],10.980148,172,320
node[3],10.987171,172,320
node[1],10.987171,172,320
node[0],10.987171,172,320
node[3],10.988171,180,320
node[1],10.988171,180,320
node[0],10.988171,180,320
node[2],10.988297,172,320
node[1],10.988297,172,320
node[0],10.988297,172,320
node[1],10.991850,180,320
node[2],10.991850,180,320
node[3],10.991850,180,320
node[1],10.996850,172,320
node[2],10.996850,172,320
node[3],10.996850,172,320
node[3],11.002171,176,320
node[1],11.002171,176,320
node[0],11.002171,176,320
node[3],11.012171,172,320
node[1],11.012171,172,320
node[0],11.012171,172,320
node[3],11.013171,180,320
node[1],11.013171,180,320
node[0],11.013171,180,320
node[0],11.014148,180,320
node[2],11.014148,180,320
node[3],11.014148,180,320
node[0],11.015148,176,320
node[2],11.015148,176,320
node[3],11.015148,176,320
node[3],11.027171,176,320
node[1],11.027171,176,320
node[0],11.027171,176,320
node[1],11.028850,176,320
node[2],11.028850,176,320
node[3],11.028850,176,320
node[3],11.037171,172,320
node[1],11.037171,172,320
node[0],11.037171,172,320
node[1],11.037850,180,320
node[2],11.037850,180,320
node[3],11.037850,180,320
node[0],11.051148,176,320
node[2],11.051148,176,320
node[3],11.051148,176,320
node[1],11.054850,176,320
node[2],11.054850,176,320
node[3],11.054850,176,320
node[3],11.060171,176,320
node[1],11.060171,176,320
node[0],11.060171,176,320
node[0],11.063148,172,320
node[2],11.063148,172,320
node[3],11.063148,172,320
node[3],11.064171,180,320
node[1],11.064171,180,320
node[0],11.064171,180,320
node[3],11.065171,172,320
node[1],11.065171,172,320
node[0],11.065171,172,320
node[1],11.076850,172,320
node[2],11.076850,172,320
node[3],11.076850,172,320
node[2],11.079297,180,320
node[1],11.079297,180,320
node[0],11.079297,180,320
node[0],11.099148,172,320
node[2],11.099148,172,320
node[3],11.099148,172,320
node[1],11.102850,180,320
node[2],11.102850,180,320
node[3],11.102850,180,320
node[1],11.105850,172,320
node[2],11.105850,172,320
node[3],11.105850,172,320
node[3],11.108171,176,320
node[1],11.108171,176,320
node[0],11.108171,176,320
node[3],11.110171,180,320
node[1],11.110171,180,320
node[0],11.110171,180,320
node[1],11.115850,176,320
node[2],11.115850,176,320
node[3],11.115850,176,320
node[0],11.121148,180,320
node[2],11.121148,180,320
node[3],11.121148,180,320
node[0],11.125148,176,320
node[2],11.125148,176,320
node[3],11.125148,176,320
node[2],11.125297,172,320
node[1],11.125297,172,320
node[0],11.125297,172,320
node[3],11.130171,172,320
node[1],11.130171,172,320
node[0],11.130171,172,320
node[0],11.137148,172,320
node[2],11.137148,172,320
node[3],11.137148,172,320
node[3],11.137171,176,320
node[1],11.137171,176,320
node[0],11.137171,176,320
node[2],11.137826,176,320
node[1],11.137827,176,320
node[0],11.137827,176,320
node[1],11.137850,180,320
node[2],11.137850,180,320
node[3],11.137850,180,320
node[1],11.149850,172,320
node[2],11.149850,172,320
node[3],11.149850,172,320
node[0],11.150147,176,320
node[2],11.150147,176,320
node[3],11.150147,176,320
node[2],11.151297,172,320
node[1],11.151297,172,320
node[0],11.151297,172,320
node[1],11.153850,176,320
node[2],11.153850,176,320
node[3],11.153850,176,320
node[3],11.155171,172,320
node[1],11.155171,172,320
node[0],11.155171,172,320
node[0],11.162147,172,320
node[2],11.162147,172,320
node[3],11.162147,172,320
node[0],11.171147,180,320
node[2],11.171147,180,320
node[3],11.171147,180,320
node[1],11.174849,172,320
node[2],11.174849,172,320
node[3],11.174849,172,320
node[1],11.178849,176,320
node[2],11.178849,176,320
node[3],11.178849,176,320
node[3],11.185171,180,320
node[1],11.185171,180,320
node[0],11.185171,180,320
node[0],11.191148,176,320
node[2],11.191148,176,320
node[3],11.191148,176,320
node[3],11.195171,172,320
node[1],11.195171,172,320
node[0],11.195171,172,320
node[0],11.197148,172,320
node[2],11.197148,172,320
node[3],11.197148,172,320
node[3],11.205171,176,320
node[1],11.205171,176,320
node[0],11.205171,176,320
node[0],11.223148,180,320
node[2],11.223148,180,320
node[3],11.223148,180,320
node[3],11.237171,180,320
node[1],11.237171,180,320
node[0],11.237171,180,320
node[0],11.241148,172,320
node[2],11.241148,172,320
node[3],11.241148,172,320
node[2],11.254297,176,320
node[1],11.254297,176,320
node[0],11.254297,176,320
node[2],11.257297,172,320
node[1],11.257297,172,320
node[0],11.257297,172,320
node[3],11.264171,172,320
node[1],11.264171,172,320
node[0],11.264171,172,320
node[3],11.280171,176,320
node[1],11.280171,176,320
node[0],11.280171,176,320
node[3],11.302171,172,320
node[1],11.302171,172,320
node[0],11.302171,172,320
node[1],11.304850,172,320
node[2],11.304850,172,320
node[3],11.304850,172,320
node[3],11.316171,176,320
node[1],11.316171,176,320
node[0],11.316171,176,320
node[0],11.326148,172,320
node[2],11.326148,172,320
node[3],11.326148,172,320
node[2],11.331297,180,320
node[1],11.331297,180,320
node[0],11.331297,180,320
node[3],11.335171,180,320
node[1],11.335171,180,320
node[0],11.335171,180,320
node[1],11.338850,180,320
node[2],11.338850,180,320
node[3],11.338850,180,320
node[2],11.348297,176,320
node[1],11.348297,176,320
node[0],11.348297,176,320
node[0],11.352148,172,320
node[2],11.352148,172,320
node[3],11.352148,172,320
node[0],11.360148,176,320
node[2],11.360148,176,320
node[3],11.360148,176,320
node[3],11.362171,172,320
node[1],11.362171,172,320
node[0],11.362171,172,320
node[1],11.362850,176,320
node[2],11.362850,176,320
node[3],11.362850,176,320
node[3],11.363492,176,320
node[1],11.363492,176,320
node[0],11.363492,176,320
node[1],11.366850,172,320
node[2],11.366850,172,320
node[3],11.366850,172,320
node[2],11.373297,176,320
node[1],11.373297,176,320
node[0],11.373297,176,320
node[3],11.385171,180,320
node[1],11.385171,180,320
node[0],11.385171,180,320
node[3],11.387171,172,320
node[1],11.387171,172,320
node[0],11.387171,172,320
node[1],11.387849,176,320
node[2],11.387849,176,320
node[3],11.387849,176,320
node[3],11.388491,176,320
node[1],11.388491,176,320
node[0],11.388491,176,320
node[0],11.398148,176,320
node[2],11.398148,176,320
node[3],11.398148,176,320
node[2],11.399297,176,320
node[1],11.399297,176,320
node[0],11.399297,176,320
node[2],11.402297,172,320
node[1],11.402297,172,320
node[0],11.402297,172,320
node[1],11.409850,172,320
node[2],11.409850,172,320
node[3],11.409850,172,320
node[3],11.410171,180,320
node[1],11.410171,180,320
node[0],11.410171,180,320
node[1],11.413850,180,320
node[2],11.413850,180,320
node[3],11.413850,180,320
node[0],11.421148,180,320
node[2],11.421148,180,320
node[3],11.421148,180,320
node[2],11.424296,176,320
node[1],11.424296,176,320
node[0],11.424296,176,320
node[0],11.426148,172,320
node[2],11.426148,172,320
node[3],11.426148,172,320
node[2],11.426296,180,320
node[1],11.426296,180,320
node[0],11.426296,180,320
node[0],11.431148,176,320
node[2],11.431148,176,320
node[3],11.431148,176,320
node[3],11.456171,176,320
node[1],11.456171,176,320
node[0],11.456171,176,320
node[1],11.460850,172,320
node[2],11.460850,172,320
node[3],11.460850,172,320
node[2],11.461297,180,320
node[1],11.461297,180,320
node[0],11.461297,180,320
node[0],11.466148,176,320
node[2],11.466148,176,320
node[3],11.466148,176,320
node[0],11.494148,176,320
node[2],11.494148,176,320
node[3],11.494148,176,320
node[0],11.499148,180,320
node[2],11.499148,180,320
node[3],11.499148,180,320
node[3],11.505171,176,320
node[1],11.505171,176,320
node[0],11.505171,176,320
node[0],11.514148,172,320
node[2],11.514148,172,320
node[3],11.514148,172,320
node[2],11.534297,180,320
node[1],11.534297,180,320
node[0],11.534297,180,320
node[1],11.535850,172,320
node[2],11.535850,172,320
node[3],11.535850,172,320
node[1],11.544850,180,320
node[2],11.544850,180,320
node[3],11.544850,180,320
node[3],11.547171,176,320
node[1],11.547171,176,320
node[0],11.547171,176,320
node[3],11.551171,172,320
node[1],11.551171,172,320
node[0],11.551171,172,320
node[1],11.553850,176,320
node[2],11.553850,176,320
node[3],11.553850,176,320
node[0],11.555148,176,320
node[2],11.555148,176,320
node[3],11.555148,176,320
node[3],11.579171,176,320
node[1],11.579171,176,320
node[0],11.579171,176,320
node[0],11.597148,176,320
node[2],11.597148,176,320
node[3],11.597148,176,320
node[2],11.597816,176,320
node[1],11.597816,176,320
node[0],11.597816,176,320
node[3],11.598171,172,320
node[1],11.598171,172,320
node[0],11.598171,172,320
node[3],11.600171,180,320
node[1],11.600171,180,320
node[0],11.600171,180,320
node[2],11.604297,172,320
node[1],11.604297,172,320
node[0],11.604297,172,320
node[1],11.616850,172,320
node[2],11.616850,172,320
node[3],11.616850,172,320
node[1],11.618850,176,320
node[2],11.618850,176,320
node[3],11.618850,176,320
node[3],11.619505,176,320
node[1],11.619505,176,320
node[0],11.619505,176,320
node[1],11.623850,180,320
node[2],11.623850,180,320
node[3],11.623850,180,320
node[2],11.629297,180,320
node[1],11.629297,180,320
node[0],11.629297,180,320
node[2],11.635297,176,320
node[1],11.635297,176,320
node[0],11.635297,176,320
node[1],11.646850,176,320
node[2],11.646850,176,320
node[3],11.646850,176,320
node[0],11.654148,180,320
node[2],11.654148,180,320
node[3],11.654148,180,320
node[3],11.658171,176,320
node[1],11.658171,176,320
node[0],11.658171,176,320
node[3],11.661171,172,320
node[1],11.661171,172,320
node[0],11.661171,172,320
node[1],11.661850,172,320
node[2],11.661850,172,320
node[3],11.661850,172,320
node[2],11.671297,176,320
node[1],11.671297,176,320
node[0],11.671297,176,320
node[1],11.671978,176,320
node[2],11.671979,176,320
node[3],11.671979,176,320
node[1],11.676850,180,320
node[2],11.676850,180,320
node[3],11.676850,180,320
node[2],11.727297,180,320
node[1],11.727297,180,320
node[0],11.727297,180,320
node[0],11.735148,176,320
node[2],11.735148,176,320
node[3],11.735148,176,320
node[0],11.741148,172,320
node[2],11.741148,172,320
node[3],11.741148,172,320
node[2],11.749297,176,320
node[1],11.749297,176,320
node[0],11.749297,176,320
node[3],11.777171,180,320
node[1],11.777171,180,320
node[0],11.777171,180,320
node[2],11.781297,180,320
node[1],11.781297,180,320
node[0],11.781297,180,320
node[2],11.782297,176,320
node[1],11.782297,176,320
node[0],11.782297,176,320
node[0],11.788148,176,320
node[2],11.788148,176,320
node[3],11.788148,176,320
node[3],11.790171,172,320
node[1],11.790171,172,320
node[0],11.790171,172,320
node[3],11.798171,176,320
node[1],11.798171,176,320
node[0],11.798171,176,320
node[3],11.806171,180,320
node[1],11.806171,180,320
node[0],11.806171,180,320
node[0],11.808148,172,320
node[2],11.808148,172,320
node[3],11.808148,172,320
node[1],11.816850,172,320
node[2],11.816850,172,320
node[3],11.816850,172,320
node[3],11.825171,172,320
node[1],11.825171,172,320
node[0],11.825171,172,320
node[3],11.835171,180,320
node[1],11.835171,180,320
node[0],11.835171,180,320
node[2],11.836297,176,320
node[1],11.836297,176,320
node[0],11.836297,176,320
node[2],11.845297,180,320
node[1],11.845297,180,320
node[0],11.845297,180,320
node[0],11.846148,172,320
node[2],11.846148,172,320
node[3],11.846148,172,320
node[2],11.848297,172,320
node[1],11.848297,172,320
node[0],11.848297,172,320
node[1],11.856850,172,320
node[2],11.856850,172,320
node[3],11.856850,172,320
node[1],11.872850,176,320
node[2],11.872850,176,320
node[3],11.872850,176,320
node[1],11.881850,172,320
node[2],11.881850,172,320
node[3],11.881850,172,320
node[2],11.882492,172,320
node[1],11.882492,172,320
node[0],11.882492,172,320
node[3],11.892171,176,320
node[1],11.892171,176,320
node[0],11.892171,176,320
node[3],11.916171,172,320
node[1],11.916171,172,320
node[0],11.916171,172,320
node[3],11.917171,176,320
node[1],11.917171,176,320
node[0],11.917171,176,320
node[0],11.918148,180,320
node[2],11.918148,180,320
node[3],11.918148,180,320
node[3],11.921171,180,320
node[1],11.921171,180,320
node[0],11.921171,180,320
node[2],11.939297,176,320
node[1],11.939297,176,320
node[0],11.939297,176,320
node[0],11.940148,176,320
node[2],11.940148,176,320
node[3],11.940148,176,320
node[3],11.953171,172,320
node[1],11.953171,172,320
node[0],11.953171,172,320
node[3],11.961171,176,320
node[1],11.961171,176,320
node[0],11.961171,176,320
node[0],11.974148,172,320
node[2],11.974148,172,320
node[3],11.974148,172,320
node[3],11.979171,172,320
node[1],11.979171,172,320
node[0],11.979171,172,320
node[1],11.988850,172,320
node[2],11.988850,172,320
node[3],11.988850,172,320
node[2],11.998297,176,320
node[1],11.998297,176,320
node[0],11.998297,176,320
node[2],12.005297,172,320
node[1],12.005297,172,320
node[0],12.005297,172,320
node[0],12.022148,172,320
node[2],12.022148,172,320
node[3],12.022148,172,320
node[2],12.035297,172,320
node[1],12.035297,172,320
node[0],12.035297,172,320
node[2],12.038297,176,320
node[1],12.038297,176,320
node[0],12.038297,176,320
node[1],12.039892,180,320
node[2],12.039892,180,320
node[3],12.039892,180,320
node[0],12.041148,176,320
node[2],12.041148,176,320
node[3],12.041148,176,320
node[1],12.046850,172,320
node[2],12.046850,172,320
node[3],12.046850,172,320
node[2],12.055297,180,320
node[1],12.055297,180,320
node[0],12.055297,180,320
node[2],12.060296,172,320
node[1],12.060296,172,320
node[0],12.060296,172,320
node[1],12.072850,172,320
node[2],12.072850,172,320
node[3],12.072850,172,320
node[0],12.083148,172,320
node[2],12.083148,172,320
node[3],12.083148,172,320
node[2],12.085297,172,320
node[1],12.085297,172,320
node[0],12.085297,172,320
node[2],12.088297,176,320
node[1],12.088297,176,320
node[0],12.088297,176,320
node[0],12.091148,180,320
node[2],12.091148,180,320
node[3],12.091148,180,320
node[3],12.097171,180,320
node[1],12.097171,180,320
node[0],12.097171,180,320
node[0],12.102148,176,320
node[2],12.102148,176,320
node[3],12.102148,176,320
node[3],12.115171,172,320
node[1],12.115171,172,320
node[0],12.115171,172,320
node[3],12.120171,176,320
node[1],12.120171,176,320
node[0],12.120171,176,320
node[0],12.152148,172,320
node[2],12.152148,172,320
node[3],12.152148,172,320
node[2],12.159297,180,320
node[1],12.159297,180,320
node[0],12.159297,180,320
node[1],12.162850,172,320
node[2],12.162850,172,320
node[3],12.162850,172,320
node[1],12.163850,176,320
node[2],12.163850,176,320
node[3],12.163850,176,320
node[3],12.166171,176,320
node[1],12.166171,176,320
node[0],12.166171,176,320
node[0],12.171148,180,320
node[2],12.171148,180,320
node[3],12.171148,180,320
node[2],12.171297,172,320
node[1],12.171297,172,320
node[0],12.171297,172,320
node[3],12.179171,172,320
node[1],12.179171,172,320
node[0],12.179171,172,320
node[2],12.183297,176,320
node[1],12.183297,176,320
node[0],12.183297,176,320
node[0],12.186148,176,320
node[2],12.186148,176,320
node[3],12.186148,176,320
node[2],12.197297,180,320
node[1],12.197297,180,320
node[0],12.197297,180,320
node[0],12.210148,180,320
node[2],12.210148,180,320
node[3],12.210148,180,320
node[2],12.222297,172,320
node[1],12.222297,172,320
node[0],12.222297,172,320
node[1],12.226850,176,320
node[2],12.226850,176,320
node[3],12.226850,176,320
node[1],12.237850,180,320
node[2],12.237850,180,320
node[3],12.237850,180,320
node[2],12.238297,176,320
node[1],12.238297,176,320
node[0],12.238297,176,320
node[1],12.238850,172,320
node[2],12.238850,172,320
node[3],12.238850,172,320
node[2],12.247296,180,320
node[2],12.247296,172,320
node[1],12.247296,180,320
node[1],12.247296,172,320
node[0],12.247296,180,320
node[0],12.247296,172,320
node[0],12.257148,176,320
node[2],12.257148,176,320
node[3],12.257148,176,320
node[0],12.267148,172,320
node[2],12.267148,172,320
node[3],12.267148,172,320
node[3],12.269171,176,320
node[1],12.269171,176,320
node[0],12.269171,176,320
node[2],12.272297,172,320
node[1],12.272297,172,320
node[0],12.272297,172,320
node[2],12.277297,176,320
node[1],12.277297,176,320
node[0],12.277297,176,320
node[3],12.279171,172,320
node[1],12.279171,172,320
node[0],12.279171,172,320
node[2],12.286297,180,320
node[1],12.286297,180,320
node[0],12.286297,180,320
node[3],12.291171,180,320
node[1],12.291171,180,320
node[0],12.291171,180,320
node[3],12.297171,176,320
node[1],12.297171,176,320
node[0],12.297171,176,320
node[3],12.304171,172,320
node[1],12.304171,172,320
node[0],12.304171,172,320
node[0],12.307148,176,320
node[2],12.307148,176,320
node[3],12.307148,176,320
node[2],12.308297,172,320
node[1],12.308297,172,320
node[0],12.308297,172,320
node[3],12.319171,180,320
node[1],12.319171,180,320
node[0],12.319171,180,320
node[2],12.321297,176,320
node[1],12.321297,176,320
node[0],12.321297,176,320
node[2],12.333297,172,320
node[1],12.333297,172,320
node[0],12.333297,172,320
node[2],12.342297,180,320
node[1],12.342297,180,320
node[0],12.342297,180,320
node[3],12.343171,176,320
node[1],12.343171,176,320
node[0],12.343171,176,320
node[2],12.346296,176,320
node[1],12.346296,176,320
node[0],12.346296,176,320
node[0],12.348148,176,320
node[2],12.348148,176,320
node[3],12.348148,176,320
node[0],12.361148,172,320
node[2],12.361148,172,320
node[3],12.361148,172,320
node[1],12.361850,172,320
node[2],12.361850,172,320
node[3],12.361850,172,320
node[0],12.367148,180,320
node[2],12.367148,180,320
node[3],12.367148,180,320
node[1],12.367850,176,320
node[2],12.367850,176,320
node[3],12.367850,176,320
node[1],12.370850,180,320
node[2],12.370850,180,320
node[3],12.370850,180,320
node[2],12.373297,176,320
node[1],12.373297,176,320
node[0],12.373297,176,320
node[3],12.381171,176,320
node[1],12.381171,176,320
node[0],12.381171,176,320
node[2],12.382297,180,320
node[1],12.382297,180,320
node[0],12.382297,180,320
node[2],12.389297,172,320
node[1],12.389297,172,320
node[0],12.389297,172,320
node[3],12.402171,180,320
node[1],12.402171,180,320
node[0],12.402171,180,320
node[0],12.408148,180,320
node[2],12.408148,180,320
node[3],12.408148,180,320
node[3],12.417171,172,320
node[1],12.417171,172,320
node[0],12.417171,172,320
node[1],12.421850,172,320
node[2],12.421850,172,320
node[3],12.421850,172,320
node[3],12.424171,176,320
node[1],12.424171,176,320
node[0],12.424171,176,320
node[3],12.427171,180,320
node[1],12.427171,180,320
node[0],12.427171,180,320
node[1],12.441850,180,320
node[2],12.441850,180,320
node[3],12.441850,180,320
node[3],12.443171,172,320
node[1],12.443171,172,320
node[0],12.443171,172,320
node[1],12.446850,172,320
node[2],12.446850,172,320
node[3],12.446850,172,320
node[3],12.449171,176,320
node[1],12.449171,176,320
node[0],12.449171,176,320
node[0],12.457148,176,320
node[2],12.457148,176,320
node[3],12.457148,176,320
node[0],12.459148,180,320
node[2],12.459148,180,320
node[3],12.459148,180,320
node[3],12.468171,172,320
node[1],12.468171,172,320
node[0],12.468171,172,320
node[2],12.472297,176,320
node[1],12.472297,176,320
node[0],12.472297,176,320
node[3],12.474171,176,320
node[1],12.474171,176,320
node[0],12.474171,176,320
node[1],12.474850,176,320
node[2],12.474850,176,320
node[3],12.474850,176,320
node[2],12.482297,172,320
node[1],12.482297,172,320
node[0],12.482297,172,320
node[0],12.495148,180,320
node[2],12.495148,180,320
node[3],12.495148,180,320
node[3],12.496171,180,320
node[1],12.496171,180,320
node[0],12.496171,180,320
node[2],12.502297,176,320
node[1],12.502297,176,320
node[0],12.502297,176,320
node[1],12.504850,176,320
node[2],12.504850,176,320
node[3],12.504850,176,320
node[3],12.508171,172,320
node[1],12.508171,172,320
node[0],12.508171,172,320
node[1],12.514850,172,320
node[2],12.514850,172,320
node[3],12.514850,172,320
node[0],12.524148,180,320
node[2],12.524148,180,320
node[3],12.524148,180,320
node[3],12.527171,180,320
node[1],12.527171,180,320
node[0],12.527171,180,320
node[2],12.527297,172,320
node[1],12.527297,172,320
node[0],12.527297,172,320
node[0],12.550148,176,320
node[2],12.550148,176,320
node[3],12.550148,176,320
node[1],12.553850,176,320
node[2],12.553850,176,320
node[3],12.553850,176,320
node[0],12.555148,172,320
node[2],12.555148,172,320
node[3],12.555148,172,320
node[2],12.567297,172,320
node[1],12.567297,172,320
node[0],12.567297,172,320
node[1],12.568850,172,320
node[2],12.568850,172,320
node[3],12.568850,172,320
node[0],12.574147,180,320
node[2],12.574147,180,320
node[3],12.574147,180,320
node[1],12.589850,176,320
node[2],12.589850,176,320
node[3],12.589850,176,320
node[0],12.590531,176,320
node[2],12.590531,176,320
node[3],12.590531,176,320
node[0],12.598148,172,320
node[2],12.598148,172,320
node[3],12.598148,172,320
node[1],12.599850,172,320
node[2],12.599850,172,320
node[3],12.599850,172,320
node[2],12.603297,172,320
node[1],12.603297,172,320
node[0],12.603297,172,320
node[0],12.608148,180,320
node[2],12.608148,180,320
node[3],12.608148,180,320
node[0],12.616148,176,320
node[2],12.616148,176,320
node[3],12.616148,176,320
node[0],12.623147,172,320
node[2],12.623147,172,320
node[3],12.623147,172,320
node[3],12.625171,176,320
node[1],12.625171,176,320
node[0],12.625171,176,320
node[2],12.646297,176,320
node[1],12.646297,176,320
node[0],12.646297,176,320
node[2],12.653297,172,320
node[1],12.653297,172,320
node[0],12.653297,172,320
node[2],12.659297,180,320
node[1],12.659297,180,320
node[0],12.659297,180,320
node[0],12.663148,176,320
node[2],12.663148,176,320
node[3],12.663148,176,320
node[0],12.709148,172,320
node[2],12.709148,172,320
node[3],12.709148,172,320
node[0],12.737148,172,320
node[2],12.737148,172,320
node[3],12.737148,172,320
node[1],12.748850,176,320
node[2],12.748850,176,320
node[3],12.748850,176,320
node[0],12.750148,176,320
node[2],12.750148,176,320
node[3],12.750148,176,320
node[0],12.757148,180,320
node[2],12.757148,180,320
node[3],12.757148,180,320
node[0],12.762147,172,320
node[2],12.762147,172,320
node[3],12.762147,172,320
node[2],12.770297,176,320
node[1],12.770297,176,320
node[0],12.770297,176,320
node[0],12.795148,180,320
node[2],12.795148,180,320
node[3],12.795148,180,320
node[1],12.795850,172,320
node[2],12.795850,172,320
node[3],12.795850,172,320
node[3],12.801171,176,320
node[1],12.801171,176,320
node[0],12.801171,176,320
node[1],12.803850,180,320
node[2],12.803850,180,320
node[3],12.803850,180,320
node[2],12.805297,172,320
node[1],12.805297,172,320
node[0],12.805297,172,320
node[0],12.807148,172,320
node[2],12.807148,172,320
node[3],12.807148,172,320
node[2],12.813297,176,320
node[1],12.813297,176,320
node[0],12.813297,176,320
node[0],12.820148,180,320
node[2],12.820148,180,320
node[3],12.820148,180,320
node[2],12.826296,180,320
node[1],12.826296,180,320
node[0],12.826296,180,320
node[1],12.826850,176,320
node[2],12.826850,176,320
node[3],12.826850,176,320
node[2],12.830296,172,320
node[1],12.830296,172,320
node[0],12.830296,172,320
node[3],12.836171,180,320
node[1],12.836171,180,320
node[0],12.836171,180,320
node[0],12.851148,176,320
node[2],12.851148,176,320
node[3],12.851148,176,320
node[2],12.855297,180,320
node[1],12.855297,180,320
node[0],12.855297,180,320
node[0],12.867148,172,320
node[2],12.867148,172,320
node[3],12.867148,172,320
node[2],12.878297,176,320
node[1],12.878297,176,320
node[0],12.878297,176,320
node[2],12.880297,180,320
node[1],12.880297,180,320
node[0],12.880297,180,320
node[1],12.885850,176,320
node[2],12.885850,176,320
node[3],12.885850,176,320
node[2],12.886297,172,320
node[1],12.886297,172,320
node[0],12.886297,172,320
node[1],12.890850,180,320
node[2],12.890850,180,320
node[3],12.890850,180,320
node[1],12.893850,172,320
node[2],12.893850,172,320
node[3],12.893850,172,320
node[0],12.897148,176,320
node[2],12.897148,176,320
node[3],12.897148,176,320
node[3],12.899171,176,320
node[1],12.899171,176,320
node[0],12.899171,176,320
node[3],12.900171,172,320
node[1],12.900171,172,320
node[0],12.900171,172,320
node[2],12.903296,176,320
node[1],12.903296,176,320
node[0],12.903296,176,320
node[1],12.910849,176,320
node[2],12.910849,176,320
node[3],12.910849,176,320
node[2],12.911296,172,320
node[1],12.911296,172,320
node[0],12.911296,172,320
node[1],12.915849,180,320
node[2],12.915849,180,320
node[3],12.915849,180,320
node[1],12.919850,172,320
node[2],12.919850,172,320
node[3],12.919850,172,320
node[3],12.922171,180,320
node[1],12.922171,180,320
node[0],12.922171,180,320
node[3],12.924171,176,320
node[1],12.924171,176,320
node[0],12.924171,176,320
node[2],12.928296,176,320
node[1],12.928296,176,320
node[0],12.928296,176,320
node[3],12.930171,172,320
node[1],12.930171,172,320
node[0],12.930171,172,320
node[2],12.933297,180,320
node[1],12.933297,180,320
node[0],12.933297,180,320
node[0],12.936148,172,320
node[2],12.936148,172,320
node[3],12.936148,172,320
node[2],12.945297,172,320
node[1],12.945297,172,320
node[0],12.945297,172,320
node[1],12.946850,172,320
node[2],12.946850,172,320
node[3],12.946850,172,320
node[1],12.968850,176,320
node[2],12.968850,176,320
node[3],12.968850,176,320
node[2],12.969492,176,320
node[1],12.969492,176,320
node[0],12.969492,176,320
node[1],12.972850,180,320
node[2],12.972850,180,320
node[3],12.972850,180,320
node[2],12.975297,180,320
node[1],12.975297,180,320
node[0],12.975297,180,320
node[0],12.976160,180,320
node[2],12.976160,180,320
node[3],12.976160,180,320
node[1],12.976850,172,320
node[2],12.976850,172,320
node[3],12.976850,172,320
node[0],12.978148,172,320
node[2],12.978148,172,320
node[3],12.978148,172,320
node[3],12.988171,176,320
node[1],12.988171,176,320
node[0],12.988171,176,320
node[2],13.001297,180,320
node[1],13.001297,180,320
node[0],13.001297,180,320
node[0],13.011148,172,320
node[2],13.011148,172,320
node[3],13.011148,172,320
node[1],13.012850,176,320
node[2],13.012850,176,320
node[3],13.012850,176,320
node[3],13.017171,176,320
node[1],13.017171,176,320
node[0],13.017171,176,320
node[2],13.023297,172,320
node[1],13.023297,172,320
node[0],13.023297,172,320
node[3],13.027171,172,320
node[1],13.027171,172,320
node[0],13.027171,172,320
node[1],13.032850,180,320
node[2],13.032850,180,320
node[3],13.032850,180,320
node[3],13.076171,180,320
node[1],13.076171,180,320
node[0],13.076171,180,320
node[0],13.079148,176,320
node[2],13.079148,176,320
